cleaned_tweet,label
አበሉሽ አጠጡሽ እንኳን ሊያበሉኝ እንኳን ሊያጠጡኝ አስረው ገረፉኝ ማነው ገራፊው ጠጅ አሰላፍው እስቲ በሉት ኮበለለ አሉ ሚስቱን ጥሩልኝ ወለደች አሉ ወለደች የጦጣ,1
ያዉ በሚኩኩ ቦታ ሆኜ ስጦታዎች ስቀበል ስለነበር ይቅርታ,1
ሰበር ዜና ኦፌኮ ኦነግ ኦብፓ ጥምረት መሰረቱ በሀይማኖት አሸናፊ በኦሮሚያ ክልል የሚንቀሳቀሱት የኦሮሞ ፌደራሊስት ኮንግረስ የኦሮሞ ነፃ አውጪ ግንባር የኦሮሞ ብሄራዊ ፓ,1
ምንም የፖለቲካ ትንታኔ ይሰጠው ቢባል ጨርሶ ሚዛን የማይደፋ የሆነ ጥምረት ፀረኢትዮጲያውነታቸው ያዋሀዳቸው መሆናቸ,1
ደንጎላ ድንጋይ ሲሉ ሰምቻለው ደንጎሊጥ እግዜር ይወቅ,1
ስንቴ ልደትህ ቅርብ ሀፒ በርዝደይ ተባብለን ምንድነው ነገሩ በቫር ተደገመ,1
ብሄራዊ ሎተሪ ለስፖርት አወራራጅ ድርጅቶች ለጊዜው ፍቃድ መስጠት ማቆሙን ገለፀ የስፖርት አዋራራጅ ድርጅቶች ደግሞ ህጋዊ ፍቃድ አውጥተን እየሰራን ስማችንን ከሚያጠፋ ተግባራቸ,1
አማርኛ አስር አውታሩ በገና ይሰራል,1
ጓደኞቼ መኪና ያዙ ስራ ያልነበራቸው ስራ ያዙ⚖ የተወሰኑት ትዳር ያዙ አኔም የሆነ ነገር መያዝ አለብኝ አልኩና,1
አላማ ታሪክን መቀየር ምርጫ የቀደሙት ምርጫዎችን መድገም አላማ ሰው በታሪካችን ለመጀመሪያ ሏላዊ የሚሁንበት ሀገር ከአድዋም የገ,1
ጨለማው ጨረቃ ሌሊቱ ዳንሱ ልጆች ጨለማ ጌታ ከጥልቁ ጀምሮ ይመለከታቸዋል ማስታወሻ እርሱ ያገኛል ስቃይ,1
ስለመኪና አደጋ ሲነሳ ስለመኪና አደጋ ማውራት ስለመስኪድ ሲነሳ ስለመስኪድ መናገር ስለትምህርት ከሆነ ስለትምህርት መናገር ስለቤተክርስቲያን,1
የጠጅሽን ማማር ብርሌሽ ነገረኝ ከጠላሽ አልደርስም ምንም ቢቸግረኝ አማረኛ ቀላል ምትሉ ሰም ወርቁ ዱቅ እየጠጣች,1
መጀመሪያ እራስህን ፈትሽ የምትሰራው ለአንድ ወገን ሞጣ የተቃጠሉትን መስጅዶች የሙስሊም ወንድሞቻችን ቤት ንብረት እያቃጠሉ ስለሚ,1
ጥሬ ስጋ በልቶ ማግሳቲና ልኡላዊት ሀገርን በመዉረር የራስን ያልሆነ መሬት መያዝ ሁለት ነገሮች ነገሩ በተቃራንትክክል ሊሆን የሚቻል ይመስለኛል የኤርትራ ህዝ,1
አንቺ እብድ,1
አባታችን ብፁእ ወ ቅዱስ አቡነ ፍራንሲስ ፓትሪያሪክ ወ እጨጌ ዘመንበረ ሮማ በሰው አምሳል ሊተናኮላቸው የመጣን አጋንነታዊ ሀይል ሲከላከሉ በረከታቸው አይለየን,1
መሰረት ከያዘ በኋላ ብሄርና ሀይማኖት መለየት ይጀምራልየአካባቢውን ማህበረሰብ ባገለለ መልኩ እድርማህበር ይመሰርታልየፈጠራ ወሬ ማስወራት ይጀምራልከዚያ እራሱ ባመጠመደው ወጥ,1
በተፈጥሮዬ ዝምተኛ የፓርላማ አባል እሆን,1
የኔ ነገር የማውቀው ይሻለኝ ለማንኛዉም ሰርጉ የማታውቂው ሰው ካየሽ,1
ታህሳስ የኢትዮጵያ ኢንዱስትሪ ፓርኮች የውጪ ምንዛሪዋን እያሳደጉ ተባለ,1
የአምራች አድራሻቸው የማይታወቅና ተጭበርብረው የተመረቱ የምግብ አይነቶች ገበያ መኖራቸው ተገለፀ,1
ወልቂጤ ከተማ ቅዱስ ጊዮርጊስ ሀዋሳ ከተማ ድሬዳዋ ከተማ ሰበታ ከተማ ወልዋሎ አዲግራት ዩ,1
በእነብሴ ሳር ምድር ወረዳ ጤና ፅቤት የአለም የኤች አይቪ ኤዲስ ቀን በአለም ደረጃ ለኛ በአገር ደረጃ ለኛ አየተከበረ,1
እስካሁን ገርሞኛል መሪያቸው ውጪ ስለሆነ ግራ ተጋብተው,1
አይብ,1
የፌስቡክ ገፄን የጠለፉት ወሮበሎች ወራት በኋላ ዛሬ የእንኳን አደረሳችሁ መልእክት አስተላልፈውበታል የአማራ አይቲ ባለሙያዎች ይህን አካውንት እንዳገኘው እንዲዘጋ በማድረግ,1
ዩኒቨርሲቲ ደሴ ካምፓስ ዛሬ ረፋድ የተፈጠረውን የፀጥታ ችግር ለማረጋጋት በቅንጅት እየተሰራ መሆኑን የዩንቨርሲቲው ፕሬዝዳንት ዶክተር አባተ ጌታሁን ገለፁ,1
ዬሄ ደግሞ አለ የአማራ ውሿ ዝም ቢሎ ዠሚጮህ አንደኛው አንተን ይዘው ቢያጠፏ ጥሩ ሰገጤ,1
የከባድ መኪና አሽከርካሪዎች በታጣቂዎች የሚደረገው እገታ ይቁም ሲሉ ዛሬ በጎንደር ከተማ ባካሄዱት ሰላማዊ ሰልፍ ጠይቀዋል,1
ለቤት ተቆራጭ ብዙ ታማኝነት ይአ ምኤ,1
በሆሳእና ለኦርቶዶክስ ዜሮ ካሬ ለአህዮች መቆሚያ ሺህ ካሬ ለፓስተሮቹ ለዮናታን ካሬ ለሳህሉ ሺህ ለእስራኤል ዳንሳ ሺህ ካሬ,1
የወያኔ ልሳን ድርጊታቸውን በቀጥታ ያሰራጭልናል ይህንን አፀያፊ ተግባር የተዉት መስሎኝ መሸጥ የለመደ እናቱን ያስማ,1
ለማ መገርሳ ለስራ አገር ለመሄድ ኤርፖርት በለመደው መስመር ለመግባት ሲሞክር ከልክለውት ከተራው ተሳፋሪ ይዞ እንዲሳፈር በማድረግ ለማዋረድና ለማሸ,1
ፈለክ ኳስ ብቻህን ማየት የለማ,1
የሴናሪዮ ቀረፃ ስብሰባ በማን ግዜ ውጤቱ አላማው ተፅእኖ ፈጣሪዎች ስብሰባዎች ቀኖች ሌሊቶች ሴናሪዮዎች የተለያየ,1
ከተስፍሽ ኮሜዲዎች የመጀመሪያው በዚህ አባባልህ በሳቅ ሲንፈራፈሩ ይታዪኛል ከማል ተቀይሞሀል,1
ቅዱስ ያሬድ ከሀር ትል ልብ ያለውን ልብ ብትል ቢወደቅም ተኛው አይታወቅም ለቸኮለ ደቂቃ ጀምሮ ኧረ ሙሉው አልበም አርፎ መስማት,1
ቢቢሲ እንደዘገበው የኦሮምያ ክልል ፀጥታ ቢሮ ምክትል ሀላፊ አልሰማሁም ለምንድን የምትደውልልኝ ሀላፊነት ያለማወቅ ጥጉ ፀጥታውን ማስጠበቅ ባይችል እ,1
ያለንበት ወሳኝ ወቅት ነውያለ ወጣቶች ተሳትፎ ምንም መሰራት አይቻልም በማለት ንግግራቸውን የጀመሩ ሲሆን ኢዜማ የወጣቶች ፓርቲ እንደዚህም ያለው ወጣት በቂ አይደ,1
ጀበሉን ድምፁን ሲሰሙ ዘመድኩን ስዩም ተሾመ —,1
ግርማ ሰይፉና የሺዋስ አሰፋ ባይኖሩ የኢዜማ ደጋፊ እሆን ሆኖም ኢዜማ ምንም ጥሩ ሀሳብ ቢኖረውም እነግርማን ይዞ ድምፄን ለእነርሱ መስጠት አባይ ፀሀዬ ሰብሳቢ የሆነበት ማህበር እቁብ እንደመጣል,1
እውነት ልንገራችሁ በኢህአዴግ በጋራ የተያዙ ንብረቶች ክፍፍል ይደረጋል ሲባል የመጀመሪያው ተጠቃሚ የመጀመሪያው ተጎጂ ብአዴን,1
እነዛው የትላንቶቹ ህወሀት ጠፍጥፎ የፈጠራቸው ኢህአዴግ ተብዬ አባላት የህዝባችን አሳሪዎች ገራፊዎች ገዳዮችና የአገር ሀብት ዘራፊ ሌቦች የቀን ጅቦች ዛሬ,1
ስሁል ሽረ ኢትዮጵያ ቡና ቀጥታ የውጤት መግለጫ,1
ሊሆን ይችላል ሳይሆን በቀጥታ ሚኩ የድሮ እውቀት ስንገልጠው እንደዛው,1
ኢትዮጵያና ሳኡዲ የሀጅ ጉዞን ማቀላጠፍ በሚቻልበት ዙሪያ መከሩ,1
አሁንም ታግተው ላሉት ተማሪዎች መንግስት ሙሉ በሙሉ ሀላፊነት መውሰድ አለበት በተለያዩ የአገሪቷ ዩኒቨርስቲዎች እየተከሰተ ላለው የተማሪዎች ሞትና እንግልት መንግስትም ባሳ,1
ይሄን አርሰናል ስንናፍቀው የነበረው,1
መንገድ መጥረግ ነዋ እንደምታዪው,1
ስለተፈፀመ የኛ ጁሪስዲክሽን ምንም ለማለት አቅም የለኝም አለቀስኩ የኔ ጥፋት ባትመጣስ ትምህርቱ ቢቀርባትስ ጥልቅ አረኝ ከዛ በፊት ብዙ የመ,1
ድሬ ጉዞዬ ትዝታዬ የምያዝናኑና የማይጎረብጡ ነገሮች አተኩሬ ትዊት ማረጉን መረጥኩ በሁለቱ ከተሞች ያለው ድባብ አይመችምበቶሎ ሀይ ካልተባለ ለዘመናት ተፋቅሮ,1
በዋናነት ህዝቡ የፈለገው ግፍ ለተፈፀመበት ህዝብ ድምፅ እንድንሆንለት እስክንድር ነጋ ክፍል,1
ሴራዎችን ጠንሰስው አንዱን ከሌላዉ በማጋጨት ስልጣን ለመያዝ በሚፈልጉ ሀይሎች ወጣቶች ተታልለው የጥፋት ሰለባ እንዳይሆኑ ጠሚ አብይ አህመድ አሳሰቡ,1
ካሳዬ ደግሞ የምን ቁልምጫ በመዝገብ ስምህ መጥራት እያለ የምን በግድ ስደቡኝ,1
ብልፅግና ብልግና ከኢዜማ ግምዜሮ የተለየ አብይ አህመድም የግምዜሮ ካድሬዎች በአለፉት አመታት በፈፀሙት ወንጀለኞች ዘብጥያ የሚወርዱ,1
እንኳን ደስ አላቹ ሰውዬው ጃዋር ሊገባ ከአውሮፓ የምስራች ትሰምቷል,1
ከበአል በፊት መድረስ አልቻልኩም ጉርሻዉን ፃ,1
ከፍታው ቀርቶብን በቅጡ ዝቅታችንን እንኑረው መከባበሩ ቀርቶብን በአግባቡ እንዋረድ መፍቀሩ ቀርቶብን በቅጡ እንጠላላ ሰላሙ ቀርቶብን ቀውሳችን ይቅ,1
ኦነግ በኢኮኖሚው ዘርፍ ኒዬሊበራሊስት መሆናቸውን ዛሬ አወኩ መሬት የግል ይላሉ,1
ከዚያም የገጠር መሬቶችና የተፈጥሮ ሀብቶች እንዲያምሩ አይደረግም ከሺዎች በላይ በሚሊዮን የሚቆጠሩ ወጣቶች የስራ እድል ያገኛሉ የሚከፈላቸው ብር ዶላር አይደለ,1
ታህሳስ ስራ የነበረው የብሄራዊ ደህንነት የውጭ ግንኙነት ፖሊሲ የሀገሪቱን ወቅታዊ ሁኔታ ከግምት ያስገባ የብሄራዊ ደህንነት ፖሊስ እንዲሆን እየተሰራ መባሉ,1
በዘረኛ በተዳከመ አቅም ልወጡ የማይችሉትን ትርፍ አልባ ድካም ትልቅ የህዝብ አደራ እየቆጠሩ በሀላፊነት ስም የህዝብ ውክልና ስለመኖሩ እርግ,1
ያው ታክሲ ምናምን ማለቴ ሳንፈልግ ጆሲን እንደምንሰማው,1
ቅድመ ዳሰሳ ቅዱስ ጊዮርጊስ ድሬዳዋ ከተማ,1
ከሞጣው የተቀናበረ ጥቃት ጀርባ የክልሉን መጅሊስ ሊያፈርሱ የሚንቀሳቀሱ ሙስሊሞች መኖራቸውን ለሚወሰደው እርምጃም ህዝቡ በጥቆማ እንዲተባበር ጠይቀዋል ይገርማል ተጠቂዎቹም ተዘራፊዎቹም ሙስሊሞች,1
ሀገሬን የሚረዳ ጥናት ላካሂድ ባልኩት ስድብ እኮ ስድብ ኢትዮጵያዬ እንደው መች የሚያልፍልሽ የሚያልፍልን,1
ይሄ የሁሉም አዲስ አበቤ እውነታ ወላጆቻቸው በላይ አዲሳባ የተወለዱ በልጅነታቸው የመጡ,1
አህያውም ፈርቶ ዳውላውን አለ ገንዘብ ያለው ይማር ከሆነ ችግሩን ፈጣሪውቹ ፖለቲከኞቹ ነጋዴዎቹ ግልፅ,1
በሱ አስተሳሰብ አሰራር አመት መኖር አቅቶናል ጭራሽ አመት አለማወቁን እንኳን አላወቀም,1
አይቼው ለካ የሰው ስም,1
ኩላሊት ጉበት ልብ ሳንባ ሌሎችም የሰውነት አካላት ከለጋሾች ሰውነት ከወጡ በኋላ ታካሚው ገላ እስከሚገቡ ድረስ ያለው ቆይታቸው ጥያቄን ይፈጥርብዎታል በዚህ ፅሁፍ መልሱ,1
ምንም አዲስ ነገር የለምሆዜ ያው,1
እንግዲህ ከአሁኑ እንጀምር ቤት ደ,1
በአገሪቱ የንግድ እንቅስቃሴ ፍትሀዊ በሆነ ውድድር እንዲመራ ባለመደረጉ አገር ተገቢውን ቅም እንዳታገኝ ሸማቹም ህብረተሰብ ለጉዳት ሲዳረግ ይታያል,1
ትልቁ ስድብ ኢዜማ አይርሱ ኢዜማ ከምንባል አደርባይ ብንባል ይሻል የሚሉ ሰዎች እየበዙ,1
የኛው ጅላንፎ ደግሞ ጎትቶ የካዝናው ቁልፉን ሰጣቸው ከአብይ በላይ ኢትዮጵያ ኦፕሬት የሚያረጉ የሲአይኤ ኤጀንቶች ኢትዮጵያ ህዝብ ሚስጥር ያውቃሉ,1
ስለምርጫ አንዳንድ ነገሮቸ ከአንድአፍታዎች ለአንድአፍታ ከስብሰባ ተናትቤ ያወራኋቸው ተጋበዙ,1
አሳዛኝ ዜና የቤኒሻንጉል ጉሙዝ ክልል ምክር ቤት የከተማ ልማት ንድግ ኢንዱስትሪ ትራንስፖርትና የፋይናንስ ጉዳዮች ኮሚቴ ሰብሳቢ ክቡር አቶ አብዱልሀይ ሶጃር ዛሬ ከጠዋቱ,1
የራስን አገጭ መያዝ ለፎቶ ከመገልጨጭ,1
እረ ቻይና ሚመለው እኮ ለነገሩ ሀገሩ በሙሉ በዱቤ ወስደውታል ለካ,1
ጓድ ዮነታን የጉዳዮን አሳሳቢነት ቸል ለማለት የሚያደርጉት ጥረት በርካታ አብዮተኛ እናቶች ልጆች የሚያደርሰውን ጉዳት የተገነዘቡት አይመስለኝም,1
እርግጠኛ ሆኘ መናገር የምችለው ጭቆናና መብትን ካንተ ባልተናነሰ ጠንቅቄ እንደምረዳ ያንተን መጨቆን እኔና ኢብራሂም ካንተ በላይ እናውቃለን የምትለኝ ከሆነ ስቄ ባልፈው,1
ትዝብት ምእመናን አስቀድሰው ሲወጡ ሆን ብለው ከቤተክርስቲያን አቅራቢያ ጠብቀው እያስቆሙ ጌታ ይወዳችኋል የሚነበብ እንስጣችሁ እያሉ ምእመናንን የሚተናኮሉ ሰዎች ከድርጊታቸው ሊቆጠ,1
እናተ ገና አይታችሁ,1
በአክሱም የህዳር ፅዮን ማርያም አከባበር ቀጥታ ስርጭት,1
††† ️ ††† ††† ሳታቋርጡ ፀልዩ በሁሉ አመስግኑ ††† ††† ተሰሎንቄ ሰዎች ††† አሜን,1
ቀጥሎ መሞከር የሚፈልገው ርቀተስበ ባላባ ነጠለሰየ ድንአከ ጓደኞቼ አይደሉም ልያታይ ጥስው ዶረበ ፅርቅ ድንአ,1
የትግራይ ቲቪ ጋዜጠኛ ዳዊት ከበደና ካሜራ ብሀይሉ ውቤ ለትግራይ ቲቪ በቀረበለት ጥሪ መሰረት አሶሳ አቅንተው ዛሬ አመሻሽ በአብይ ቀጥተኛ ትእዛዝ በፓሊስ,1
አንዳችም የክለብ አመራር አመት የክለቡን እቅድ አቅርብ ቢባልኮ ያለው የለም ቆይ ከቦርድ ተሰብስቤ ምናምን የሚለው ስብሰባ ከነማ ሁላ,1
ታህሳስ የሀገራችን ከተሞች ያላቸውን ሀብት በማስያዣነት ተጠቅመው ከባንኮች ብድር እንዲያገኙ የሚያስችል አሰራር ለመጀመር ታስቧል ተባለ,1
ታደርገዋለህ ብሄርተኝነትን አጥፍተው በሀገር ወዳድነት ተስፋን ለትውልድ ዘርተው እያበቀሉ ያሉ ርዋንዳዊያን,1
ወዮ ህዝቤ አለቀለህ መፈርጠጥ አለ,1
ጉንፋኑን አሸማቆ ለማባረር እንጂምርቃናውን ህዝብ አናንሳ,1
ሀሀ ኸረ ያን ድፍረት የለኝም ተው,1
ድርጊቱ መፈፀሙ ያልተገባ ልዩ ልዩ ትንኮሳዎች ቢፈታተኑንም ቅሉ ዳሩ ኢትዮጵያዊያንና ኢትዮጵያችን አንዷጠቃላይ እንደማህበረሰብ በአያሌው ግሩም ድንቅ,1
አመት ታሪኩ ለመጀመሪያ ግዜ አስቸኳይ ጉባኤ ያደርጋልነገ ጀምሮ ለሁለት ቀናት በሚቆየው አስቸኳይ ጉባኤ በኢህአዴግ ውህደት ዙርያ የመጨረሻ ውሳኔ ይሰጥበታልየፓርቲው ቀ,1
በአሁኑ ሰአት አብይን መደገፍ ምርጫ ግዴታ,1
አሮጊትን እየኮረጁ ማውራት በአንዳድ ወንዶች ፋሽን እየሆነ መጣ እኮ ደሞ ቴድሮስ አደባባይ ያለው ሴጣን ቤት እንዳትገባ ሞባይል ካንሰር እንደሚያስዝ ቡዳ እናይበላ,1
ቀጣዩ መልእክት ሲርባቹህ ኬክ አትበሉም እንደሚሆን ተስፋ አደርጋለሁ,1
ከአሜሪካ የውጭ ፖሊሲ አትጣላ,1
