tweet,sentiment
ሰይፉ ፋንታሁን ደሞ:  ክቡር ጠ.ሚ! እኔም አንዳንድ አስተያየቶችን ልስጥዎ...  የመንግሥት ዋነኛ ተግባርና ኃላፊነት የሆነውን ሰላምና መረጋጋት ሳያስከብሩ፣ የዜጎችን ደህንነት ሳያስ…,neutral
So ዛሬ ከተበላ ፆሙ አስራ አምስት ቀን ነው ማለት ነው!,neutral
እውነቱ እንዲታወቅ ስለምፈልግ እና እንዳንተ አይነት ከሚዛን የራቁ ተቆርቋሪ ተብዬዎች ሲዘባርቁ ዝም ብዬ ለማለፍ አላስችል ስላለኝ ነው። ባለፈው ቤተክርስቲያኖች ኦሮሚያ ላይ ሲጠቁ ክ…,neutral
አይይይ… ድሮ የኛ የምላቸው (በድርጅት ብንለያይም) ብዙዙዙ ሰዎች ነበሩ አሁን የሰዉን አቋም አንብቦ መረዳት ያልተቻለበት ጊዜ ላይ…,neutral
የትግራይ ህዝብ ወያኔን አባሮ ከኢትዮጵያ ህዝብ ጎን ሊቆም  ይገባል!!,neutral
✟ የሰማያት ሰማይ የማይችሉት ንጉሥ  ተወልዶ ሲጠመቅ እኛን ለመቀደስ ተራሮች ደንግጠው ዘለሉ እንደ ፈረስ  የሰላሙ መሪ የሰላሙ ዳኛ  አምላክ ተወለደ ተጠመቀ ለኛ  ✟…,neutral
?? የኢትዮጵያ ፕሪምየር ሊግ 1ኛ ሳምንት ውጤቶች _______________________ ሀዋሳ ከተማ 2-1 ድሬዳዋ ከተማ    ⚽️ 56 መስፍን ታፈሰ ⚽️ 73 ብሩክ በየነ  ⚽️ 15 ኤልያስ ማሞ,neutral
ባለፍው ዘመን ፍቅር፣ ብልጽግና፣ ደስታ ያልነበረ ይመስል፣ ታሪክን የጦርነትና የክፋት መተረቻ ብቻ በማድረግ ታሪክና ጦርነት የማይለያዪ እስኪመስሉ ድረስ መጻፍ የተለመደው በተለይም ምእራባውያን,neutral
ደራሲ ልቢ ወለድ መፅሓፍ መደመር ተላለዩዎም ?? ፖለቲከኛ ዳንኤል ክብረት,neutral
የትኛው የኣዋልድ መጽሓፍ ነው እንደዛ የሚል:: ኣዋልድ ማለት ደሞ ከመጽሓፍ ቅዱስ የተወለደ እንጂ ሌላ ትርጉ…,neutral
ጥያቄው ስንት ኢትዮጵያን ያ የ$25 ደሞዝ እንኳን አላቸው? በህግ ከፍ ልታደርገው ብትሞክር ሊላ ቦታ ሄዶ ያመርታል። ነጻ ገበያ ነው።አቋራጭ መፍትሄ የለውም። ብ…,neutral
ግድየለሽ ጓደኛዬ ፣ ጓደኛሽ መሆን አልፈልግም ነበር ፣ ልሳምህ እፈልጋለሁ ፣ ደህና ነህ?.,neutral
የስደተኛው ድምጽ...ዲያስፖራ ውዴ እንዴት ነው መንበሩ  አገር አድባር ደብሩ ሆዴ ሆድ አስባሰኝ እንጀራ ፍለጋ ከአንች የነጠለኝ እዚህ ውዴ የሰማዩ ክፋት፣ የምድሩ መኮርመት ጥሪኝ ማ…,neutral
ህወሓት ከመቀሌ እስከ ጎንደር ሰርጎ ገብቷል ኦነግ ከባሌ እስከ ከሚሴ ተንሰራፍቷል ጀ.አሳምነው ይህንን ነበር ቀድሞ ያየው  ADP is a dump so does PP!!,neutral
ኤርትራ አንተ ወደህ የሰጠኸን አስመሰልከው እኮ ??????,neutral
ሥልሣ ሱማሌ ፖሊስ ጣቢያ ውስጥ ሲያሳርድ በጎ ሰው ብለህ ሸልመኸው ነበር ። ዛሬ ከዛ ምን የከፋ ነገር አርጎ ነው የምትወርፈው ?:),neutral
“አንድ ህዝብ ነን ከሚለው ዜና ባለፈ ከኤርትራ ጋር በተደረገው እርቅ ኢትዮጵያ ልታገኝ የሚገባት ነገር ምንድነው?” ጋዜጠኛ ታምራት ነገራ ...“የኢትዮጵያ ጥቅም ቅድሚያ ሊሰጠው ይገባ…,neutral
ሰው ባለስልጣን ሲሆን የአክስቱን ልጅ መርዳት ያቆማል ወይም አይችልም ያለው ማነው?ይኼን ለማድረግ እኮ የሚጠይቀው ሰው መሆን ብቻ ነው።ያው የአጎቴ ልጅ ስለሆነ ነው?? ይቅርታ።,neutral
Proud to be የዚህ የዋህ ፣አስተዋይ፣ ሀይማኖተኛ ፣ሰው አክባሪ ህዝብ ልጅ,neutral
ብልፅግና ፓርቲ aka PP ??????,neutral
የሕፃኑ አይጥ እስከ ጊዜ ፍጻሜ ድረስ ትልቅ ይሆናል።  ደደብ ሕፃን የኤሌክትሪክ አይጥ ከአዋቂዎች አይጦች የበለጠ መሆን አለበት።  ሞኝ ሕፃን አይጦች ይሰቃያሉ,neutral
ይሄ ነገር እንደሚመጣ ስጠብቅ ነበር። ብልጽግና ህጋዊ መሰረቱ ያሳስበኛል። ደጺ ከለማ ጋር በመሆን አኩራፊዎችን ከየብሄሩ ሰብስበው ዘራፍ ሊሉ እንደሚችሉ እገምታለሁ። ሰላሙን ይስጠን,neutral
<<ራእይ ባይኖር ሕዝብ/ሀገር መረን ይሆናል>> (ምሳሌ 29፣18) እንዲል ሕያው መጽሀፍ፣ ህዝብ የሚቀበለው ራእይ ያለው መሪ ሀገር ያድናል! ያለማልም!,neutral
ሁሉም ብሔር እና ክልል የእራሱ ዘመን መለወጫ እንዲኖረው ተግቶ የሚሰራ ፖሊሲ ያለው ፓርቲ ምርጫን የማሸነፍ ሰፊ ዕድል አለው።  እንኳን ለ 2020 ሴራ በዓል አደረሰን! :)…,neutral
ምግቡን ታክስ እያደረጉ የመመገቢያ ሳሃን ማስጠቢያን ነፃ ማድረግ ምን ይሉታል? ስኳርና ዘይት የቅንጦት ፍጆታ የሚል ሀገር ላይ dishwasher መሰረታዊ እቃ መሆኑ ፖሊሲ አውጪዎቻችን…,neutral
ባደረከው ነገር ምክንያት ቤተሰቦችዎ ደም ይፈስሳሉ ፡፡  ለካርማህ ዘላለማዊ ሥቃይ ይሰማቸዋል ፡፡  ያፈሰሱ…,neutral
የተከበሩ ጠ/ሚ ዶር አብይ ምን አለበት እንደ ሌሎቹ ብሄሮች ሁሉ ለቅማንትም የማንነት ጥያቄ ቢመልሱ እና ጎንደር እና አካባቢዋ ሰላም ብትሆን,neutral
በአውስትራሊያ በተከሰተው እሳት የተጠረጠሩ 24 ሰዎች ላይ ክስ ተመሰረተ፡፡ ኒው ሳውዝ ዌልስ ግዛት የአደጋው ዋነኛ ተጠቂ ስትሆን 24 ሰዎችና ግማሽ ቢሊዮን የሚጠጉ እንስሳት ህይወታቸ…,neutral
የፌስቡክ  ጓደኞቼ  ዛሬ  አደል  እንዴ በመወለድ  ተጠምደው  የነበረው?  347ቱ  ?? ባለልደት   ጓደኞቼ  እንኳን  አደረሳቹ   የፈረንጆችን  ዘመን  መለወጫ  ለየት የሚያረገው…,neutral
ሂድ እንግዴ!?? ሂሳቡና እምነቱ አልሄዱም በቃ ሰሊዬ :-)  ሃይማኖት ማለት: ሃይመነ ከሚል የግዕዝ ግስ የወጣ ቃል ሲሆን ትርጉሙ: ማመን፣መታመን ፅኑ ተስፋ ማለት ነው…,neutral
ደም ደም ተወስል ደምዎ ተገፍል ጥፋተኛ ሆኖ ካልተገደለ እርስዎ አይሞቱም ካላደረጉ ሞትዎን ካላሟሉ እርስዎ ይጠፋሉ ፣ ሁሉም ተስፋዎች ቢኖሩም ለደምዎ ቢያስቸግር የእርስዎ ሆም ወደ ውስ…,neutral
ነፋሻማ ቦታ ቁጭ ብለህ ፉት እያልክ እንደምታጣጥመው ማኪያቶ ነው።,neutral
ሲሉ ያስረዳሉ። ይህ ሁሉ ሲሆን ግን የከተማ አስተዳደሩ ምክር ቤትም ሆነ የካቢኔ አባላት ባላቸው ስልጣንና ሀላፊነት ሁኔታውን ለማስተካከልና ለመጠየቅ ሲጥሩ ብዙም አይታዩም። ምክትል ከ…,neutral
ግሪሊሽ ኳስ አቆመ። የተጋጣሚውን የግራ እግር የጉልበት አቅጣጫ፣ ተጋጣሚው ግራ እግሩን ሲነቅል፣ ኳሱን በውጭ በኩል ኳሱ እንዳይርቅ አድርጎ አመቻቸው። በውስጥ እግሩ ፋር ፖስቱ ላይ…,neutral
እንስሳ ብቻ ሳይሆን ሰዉም እንደሚበላው አዉቃለሁ እዚሁ እኛ ሀገር እንኳን ለብዙ ነገር ሱጠቀሙት አይቻለሁ እዛ በነበርኩበት ጊዜ።,neutral
በመስጊዶቻችን ላይ ለደረሰው ጥፋት በስሜት ተገፋፍተው አፀፋዊ ምላሽ መስጠት አለብን የሚሉ አንዳንድ የፌስቡክ ፖስቶች እያየሁኝ ነው። ይህ ፍፁም ተቀባይነት የሌለው እና ከሙስሊሙ የማይጠበቅ ሐሳብ ነው።,neutral
የመካከለኛዉ ምሥራቅ የሌላ ጦርነት ድግስ,neutral
ሌቦ ..የስዩም መስፍንን ልጅ እስኪ እንደለመደው ሊዘርፍ ሲመጣ ቄሮዎች ሊሰቅሉት ነበር ባለፈው የገ/ሚካኤል ልጅም እየተልከሰከሰ ዶላሩን ይዞ ላሽ ማለቱን አድሜ ለአብይ…,neutral
በመጅሊስ የተቋቋመው የሞጣ ጉዳት አጣሪ ኮሚቴ በነገው እለት ሪፖርቱን ያቀርባል::,neutral
ስለታገቱት ሴቶች ምንም ባላወራችሁበት ሁኔታ ምን አይነት ሞራል ኖሯችሁ ነው ስለሴቶች ብልፅግና እሚወራው,neutral
እስልምና ጉዳዮች ጠቅላይ ምክር ቤት የተሰማውን ቅሬታና የሞጣውን ጥቃት ሪፖርት ይፋ አደረገ   (ሙሉ መግለጫውን ምስሉን በመጫን ይመልከቱት),neutral
ማለትም በተለይ በአሁኑ ወቀት አለማችንን እየተፈታተነው ካለው የሰው ሠራሽ እና የተፈጥሮ አደጋዎች በሚከሰት የከባቢ አየር መዛባት ለተለያዩ አደጋዎች እየተጋለጠች እና…,neutral
ይህ ለኢዜማ የሴቶች ድጋፍ የትዊተር ገፅ ኢዜማን በሚደግፉ እና አባል በሆኑ እንስቶች የኢዜማን እንቅስቃሴ ለማስተዋውቅ የተከፈት ነው፡፡ ይሄንን ፔጅ ፎሎ በማድረግ የኢዜማን የየእለት…,neutral
Thanks for the info Selam!  ምናለ ግን ባትጠራሩ ኧረ ተፋቱኝ በጌታ አንዱ አርእስት አንስቶ የምታወሩበት አጋጣሚ እየጠበቃችሁ ነበር አ?,neutral
«ሞጣ ላይ የተፈጸመውን ምን?» እያሉ በኮሜንት ሲያጨናንቁት አይቼ ሣቅቼ ሞትኩ! ???? እሱ «የመስጊድ ቃጠሎና ዘረፋ» ላለማለት ቃል ያሽሞነሙናል። እነሱ «ምንድነው የተፈጸመው ጥራው እ…,neutral
እግዚያብሔር ሰውን ባምሳሉ ፈጠረ። ሰው በመንፈሳዊ ሂወቱ ሲበቃ ካይምሮ በላይ የሆኑ ነገሮችን መስራት ይችላል። ልክ ቅዱሳን አባቶች እንደሚሰወሩት ሁሉ። እና ምን ለማለት ፈልጌ ነው መ…,neutral
በጣም ከባድ ህመም ነው ሉላችይ ርገናመ ስንያቢ የእቅድህ አካል ተይዟል ተንናእለ,neutral
ዉድ የተዋህዶ ልጆች ለጌታችን ለመዳህኒታችን ለእየሱስ ክርስቶስ  የጥምቀት በዓል እንኳን አደረሳችሁ አደረሰን!!,neutral
ሆኘ መናገር የምችለው ጭቆናና መብትን ካንተ ባልተናነሰ ጠንቅቄ እንደምረዳ ነው። አይ ያንተን መጨቆን እኔና ኢብራሂም ካንተ በላይ እናውቃለን የምትለኝ ከሆነ ስቄ ባልፈው ነው የሚሻለኝ።…,neutral
ኢራቅ የውጭ ወታደሮች እንዲወጡ ስትወስን፤ አሜሪካ በማእቀብ እያስፈራራች ነው,neutral
ጥር 4፣ 2012/ የሀላባ ዞን አስተዳደር በመንግሥት ቃል ተገብቶልኝ የነበረው የሀላባ ዩኒቨርሲቲ ይገንባልኝ ሲል ጥያቄ አቅርቧል,neutral
እኔ እንጃ,neutral
ጓደኛሽ ስለሆነ? እንጂ ለቅምሻ የለለቀሽለበት ግጥም ብዙም ማራኪ አይደለም የበለጠ እፅፋለሁ ካስተዋወቅሽልኝ,neutral
ሳምሪዬ አዎ ለዛ ነው በ 28 የሚሆነው,neutral
ለሞት አምላክ አክብሮት ስለሌላችሁ ዲክዎ ይወርዳል። በሌይንዎ ሟች ውስጥ ይቆዩ ወይም በሚያሰቃይ ሞት ይሞቱ ፡፡ ሟችነትን የሚያሸንፉበት ብቸኛው መንገድ ሞት…,neutral
ሞኝ. ዘረኝነት ሃጥያት ነው. Theology የተማረ ሰው ይህንን ያውቃል...,neutral
የፖርቲዎቻችንን ውሕደት የሚያበሥረው ወሳኝ የፊርማ ሥነ ሥርዓት ዛሬ ተካሄደ:: የውሕደት ጉዞው ሕግና ሥርዓትን ጠብቆ በአስተማማኝ ሁኔታ ይቀጥላል። . . . .…,neutral
እኔስ ብትይ ድንብርብር ነው የምለው!  ግን ይሄ ሰምና ወርቅ ነው   እስኪ ሞክሪ,neutral
ለሀገሪቱ ኢንጅነሮች መላ ሚዘይድ ኘሮጀክት ነው? ወይስ ምንድን እኛ ኢንጅነሮች ስራ ማግኘት ፈተና እየሆነብን ነው ዶ/ር የስራ መስሪያ የደሞዝ ጣራ እንኳ የለውም…,neutral
ቡልቻ  ድመቅሳ  መቸ  ነው  የሚቀበሩት  ብሎ  ወዳጀ ጠየቀኝ  የምታቁ  ንገሩን!,neutral
በልሎች አገሮች ሶማሊያ እና ናይጄሪያ ለምሳሌ የምንሰምቸው የወንጀልኞች ቡድኖች አጀማመራቸው እንዲህ ነበር:: መንግስት እኒህን ወንጀለኞች ትልቅ ኢላማው ማድረጉ ተገቢ ነው:: ለሰላም:…,neutral
የዲሞክራሲ የ እኩልነትና ሀሳብን ህጋዊ በሆነ መልኩ የመግለፅ መብትን ለመረዳት ሳትሞክር የአዲስ አበባን ጉዳይ ለሁለት አካላት ብቻ ለማደረል የደፈርክ ምን አይነቱ ግብዝ ነህ!!…,neutral
እስቲ ይዤ ልግባ ሰፈሬ ካለ አሁን ዘርሽ ጋር አንዱ ሲያወራው እያየሁ ነጥብ ይዤ ነበር…ሃሃሃሃ…አስረገጥሽልኝ…ማይ ማን!!,neutral
ኸረ እንደውም በጣም ቀሪ ይበዛብኛል!!!,neutral
ሊል ይችላል!! ደግሞም እውነት ነው፡፡ እስላሞች ሲል ግን የኢትዮጲያን ሙስሊሞች አይደለም አረቦቹን እንጂ (በተለይ ሰሜን አፍሪካ) ይህንን ከታሪክ ማረጋገጥ ትችላለህ፡፡,neutral
እንኳዕ ናብቲ ክቡር ብሄራዊ ባዓልና ዝኾነ ማዓልቲ ሕዳር ፅዮን ኣብፀሓና ኣብፀሓኩም ንኹልና ህዝበ ግእዝ ወ ትግርኛ።,neutral
ቻይና ብቻ ናት በዚህ ምርጫ ጣልቃ የምትገባው::  ለምን?,neutral
ሃሃሃ  የምር ግን እውቀት የሚባርቅባቸው ማወቃቸው ለራሳቸው የሚገርማቸው አልገጠሙሽም? :)የሰፈርሽ ልጆች ልታብራራ ነው እንዴ?! ይሉታል:) የውስብስብነት…,neutral
በርቱልን የኛ የሁላችን አሳቢዎች ጌታ ያግዛችኋል,neutral
Of course you guys _ባሰላ ሳይሆን ባመነ ነው!! እንዲያ ቢሆንማ ድንግል በየትኛው ሳይንሳዊ ሂደት ነው ምትጸንሰው ???… እምነት ማለት አ…,neutral
እኔ ምለው ሴቶች ሲያብዱ ግን ለምን ነው ግብር የማይ ከፍሉ,neutral
የለም ተውጂ! እኔ የሰማሁት እንዲያውም በቀበሌ:በወረዳ:በዞን ህዝብ ከታች እስተ ላይ ራሱን በራሱ ያስተዳድር  ነው:: አውቆ የተኛ ...የሚለውን ተረት ሰው እ…,neutral
ሙስናን በመቀነስ፣ ገልፅነትን አስፍኖ የደንበኞችን እርካታ ይጨምራል ተብሏል፡፡የመረጃና መረብ ደህንነት ኤጀንሲ፣ የገቢዎች፣ የግብርና፣ የንግድ፣ የትራንስፖርት፣ የማዕድንና የኢነርጂ ሚኒስቴር…,neutral
በአጭሩ ለምን የቤት እና የዱር እንስሳትን እወዳለሁ ብለሽ አትገላገይም? ????,neutral
ፍትሀዊ ጥያቄ መጠየቅ ዘረኛ አያስብልም,neutral
‹‹ኢትዮጵያ ከእኛ ጋር ያላትን ግንኙነት ዋጋ የምትሰጠው በጋራ ካለን ፍላጎት በመነጨ ነው›› ያሲን ሐጂ ሞሐሙድ፣ የሶማሌላንድ የውጭ ጉዳይና ዓለም አቀፍ ትብብር ሚኒስትር,neutral
አብይ የኛ ነው የሚል የአማራ ብሔርተኛ የለም። ኢሕአዴግ ፈረሰ ተዋኸደ ለአማራ ሕዝብ ምንም ፋይዳ የለውም። ይችን አመት ሠርቶ የሚሞት ድርጅት ነው።,neutral
ከወሎ ዩኒቨርስቲ ተማሪ ሞት ጋር በተያያዘ አንድ ተጠርጣሪ በቁጥጥር ስር ውሏል,neutral
ሽሮ ከፍርፍር እኩል መጠራቱ ለምን ይሆን ሲል እጠይቃለን,neutral
እንዲህ ያለውን ነው መምረጥ ??????,neutral
እርግጠኛ ነኝ ሁልሽም የተሠጣ ሽሮ ዘግነሽ እሮጠሻል??,neutral
በጣና ሀይቅ ውስጥ የሚገኙ የተለያዩ ገዳማት በጀልባ በታገዙ ሌቦች በተደጋጋሚ እየተዘረፉ ነው! ለሀገር ዘርፈ ብዙ ጥቅም ሊሰጡ የሚችሉ የአባቶች ጥበብን የያዙ መፅሐፍት…,neutral
